Timestamp(ms),Current(uA)
89930,154999.078
89940,152776.703
89950,152120.938
89960,151507.203
89970,151516.781
89980,151823.266
89990,151520.016
90000,153845.219
90010,154535.797
90020,152585.656
90030,152045.438
90040,151275.484
90050,150950.078
90060,155713.500
90070,165373.594
90080,171401.453
90090,173928.719
90100,171692.531
90110,170661.328
90120,170586.750
90130,170131.984
90140,170301.391
90150,170298.672
90160,172843.234
90170,174367.797
90180,166883.047
90190,134252.203
90200,126556.539
90210,118305.195
90220,116183.094
90230,114991.508
90240,116844.969
90250,118018.141
90260,115380.953
90270,115369.789
90280,114703.000
90290,116988.148
90300,120011.508
90310,116954.102
90320,118296.953
90330,119100.625
90340,115925.523
90350,114934.266
90360,113858.180
90370,114455.609
90380,114735.734
90390,114250.195
90400,116633.680
90410,117723.500
90420,116461.039
90430,114901.508
90440,113775.031
90450,113375.711
90460,113548.219
90470,113798.523
90480,118064.500
90490,118149.250
90500,115581.141
90510,114082.141
90520,113466.383
90530,113432.516
90540,113541.406
90550,113417.102
90560,115689.492
90570,132441.781
90580,128172.234
90590,118817.703
90600,115145.500
90610,113665.313
90620,114029.438
90630,113993.547
90640,116181.086
90650,117251.406
90660,114602.141
90670,114130.852
90680,113626.594
90690,113424.477
90700,114063.547
90710,113935.547
90720,116455.461
90730,117689.867
90740,115167.469
90750,114184.195
90760,113698.820
90770,113845.727
90780,114331.398
90790,114311.398
90800,116577.195
90810,118029.789
90820,115502.641
90830,119162.125
90840,115176.664
90850,113616.523
90860,113610.000
90870,113797.461
90880,116446.766
90890,118069.195
90900,115394.289
90910,114265.344
90920,113888.914
90930,113881.703
90940,114087.219
90950,113863.133
90960,116339.398
90970,118071.758
90980,115327.977
90990,114027.914
91000,113525.391
91010,113272.867
91020,114065.086
91030,114291.656
91040,116429.219
91050,117535.414
91060,115064.133
91070,114427.188
91080,113538.266
91090,113124.977
91100,113531.531
91110,113406.586
91120,116350.086
91130,117613.859
91140,115111.242
91150,114074.859
91160,113494.633
91170,113485.352
91180,113949.492
91190,113677.031
91200,116014.914
91210,117196.891
91220,114904.250
91230,113839.375
91240,113127.203
91250,113139.422
91260,113456.953
91270,113803.031
91280,116426.602
91290,117660.656
91300,159583.484
91310,170411.656
91320,135814.344
91330,122305.750
91340,117150.867
91350,114763.539
91360,121238.211
91370,120630.195
91380,121338.609
91390,139245.281
91400,128591.117
91410,94432.570
91420,61655.645
91430,44451.629
91440,47869.500
91450,61971.758
91460,60972.320
91470,93539.820
91480,65912.328
91490,52665.203
91500,57021.277
91510,47983.027
91520,48668.371
91530,51688.824
91540,64731.949
91550,41918.305
91560,23988.176
91570,10975.265
91580,6510.726
91590,4911.782
91600,4329.615
91610,4119.587
91620,4047.784
91630,4026.210
91640,4031.639
91650,4020.955
91660,4011.121
91670,4008.238
91680,4003.646
91690,3992.488
91700,3994.968
91710,3993.396
91720,3992.707
91730,3996.979
91740,3991.421
91750,3998.583
91760,3996.356
91770,3994.514
91780,3993.038
91790,3992.675
91800,3996.491
91810,3998.561
91820,3996.825
91830,3989.459
91840,3992.204
91850,3996.701
91860,3994.385
91870,3996.781
91880,3993.725
91890,3995.352
91900,3990.181
91910,3996.395
91920,3991.753
91930,3987.471
91940,3992.974
91950,3998.031
91960,3996.319
91970,3993.137
91980,3990.254
91990,3994.465
92000,3995.816
92010,3990.231
92020,3991.543
92030,3992.679
92040,3992.308
92050,3993.076
92060,3996.300
92070,3994.786
92080,3993.976
92090,3993.518
92100,3994.798
92110,3994.814
92120,3994.455
92130,3996.925
92140,3988.657
92150,3993.205
92160,3993.817
92170,3998.130
92180,3996.151
92190,3993.290
92200,3989.585
92210,3991.719
92220,3995.922
92230,3994.425
92240,3990.692
92250,3995.894
92260,3991.572
92270,3990.269
92280,3995.912
92290,3993.823
92300,3992.121
92310,3988.984
92320,3996.856
92330,3992.085
92340,3992.882
92350,3992.705
92360,3992.820
92370,3993.630
92380,3990.067
92390,3992.573
92400,3989.982
92410,3988.307
92420,3994.940
92430,3997.839
92440,3991.515
92450,3990.992
92460,3996.509
92470,3997.077
92480,3994.712
92490,3993.474
92500,3992.786
92510,3990.404
92520,3996.590
92530,3994.264
92540,3994.148
92550,3990.489
92560,3995.948
92570,3996.440
92580,3994.744
92590,3992.953
92600,3991.529
92610,3997.142
92620,3994.619
92630,3991.326
92640,3990.750
92650,3991.654
92660,3995.339
92670,3995.527
92680,3995.096
92690,3996.448
92700,3994.650
92710,3993.113
92720,3991.499
92730,3990.232
92740,3996.654
92750,3998.059
92760,3993.808
92770,3987.401
92780,3994.881
92790,3992.895
92800,3995.144
92810,3991.808
92820,3993.820
92830,3994.595
92840,3995.912
92850,3994.896
92860,3992.779
92870,3993.521
92880,3990.361
92890,3993.882
92900,3990.910
92910,3995.180
92920,3988.262
92930,3996.748
92940,3998.030
92950,3995.368
92960,3994.524
92970,3991.488
92980,3993.192
92990,3988.389
93000,3993.812
93010,4001.849
93020,3999.894
93030,3995.633
93040,3994.470
93050,3990.747
93060,3990.041
93070,3991.737
93080,3992.112
93090,3996.575
93100,3996.698
93110,3996.653
93120,3997.098
93130,3997.354
93140,3997.966
93150,3993.615
93160,3998.074
93170,3994.053
93180,3996.942
93190,3999.109
93200,4001.760
93210,3999.250
93220,4000.282
93230,3997.692
93240,3995.691
93250,3996.033
93260,3993.354
93270,3999.680
93280,4001.226
93290,3997.257
93300,3994.114
93310,3994.413
93320,3998.080
93330,3995.857
93340,3995.657
93350,3997.465
93360,3995.906
93370,3998.555
93380,3998.564
93390,3994.897
93400,3991.628
93410,3991.914
93420,3995.214
93430,4001.766
93440,3999.420
93450,3998.504
93460,3994.406
93470,3994.912
93480,3995.743
93490,4002.303
93500,4000.168
93510,3997.858
93520,3993.031
93530,3994.995
93540,3994.697
93550,3994.119
93560,3991.056
93570,3994.130
93580,3993.450
93590,3999.432
93600,4000.345
93610,3993.578
93620,3994.907
93630,3996.736
93640,3999.049
93650,4000.488
93660,4000.393
93670,3994.094
93680,3994.440
93690,4000.986
93700,3998.605
93710,3999.691
93720,3996.857
93730,3993.812
93740,3995.491
93750,3996.471
93760,3996.990
93770,3997.938
93780,4001.233
93790,4002.781
93800,3996.918
93810,3997.814
93820,4000.966
93830,3991.832
93840,3992.592
93850,3998.621
93860,3997.002
93870,3996.182
93880,3993.543
93890,3997.542
93900,3998.547
93910,3999.774
93920,3996.151
93930,3996.485
93940,3998.260
93950,3998.670
93960,3997.966
93970,3993.886
93980,3991.517
93990,3996.732
94000,4001.237
94010,3996.720
94020,3994.936
94030,3998.622
94040,3998.252
94050,3997.529
94060,3994.294
94070,3994.296
94080,4001.667
94090,3993.342
94100,3995.529
94110,3998.495
94120,3993.744
94130,3996.643
94140,3998.302
94150,3997.242
94160,3999.331
94170,3996.923
94180,3995.910
94190,3996.995
94200,3999.395
94210,3998.842
94220,3999.101
94230,3996.541
94240,3996.560
94250,3991.698
94260,3994.895
94270,3997.941
94280,4000.664
94290,3993.048
94300,3993.193
94310,4000.367
94320,3997.345
94330,3993.224
94340,3998.651
94350,3995.891
94360,3996.336
94370,4000.335
94380,3995.833
94390,3992.425
94400,3998.334
94410,4000.771
94420,3999.052
94430,3996.271
94440,3991.924
94450,3994.443
94460,3994.898
94470,4002.863
94480,4000.132
94490,3992.512
94500,3997.297
94510,3997.629
94520,3997.852
94530,3994.860
94540,3991.975
94550,3992.433
94560,3999.141
94570,3995.847
94580,3996.342
94590,3993.655
94600,3990.361
94610,3994.592
94620,3998.497
94630,3996.394
94640,3998.979
94650,3997.795
94660,3997.724
94670,3998.215
94680,3993.688
94690,3998.931
94700,3994.952
94710,3997.870
94720,3993.633
94730,3997.472
94740,3999.227
94750,3997.785
94760,3995.936
94770,3996.029
94780,3997.052
94790,3995.280
94800,3997.830
94810,3998.959
94820,3995.197
94830,3996.600
94840,3996.769
94850,3995.781
94860,3993.026
94870,3986.193
94880,3989.850
94890,3995.625
94900,3995.987
94910,3995.633
94920,3996.321
94930,3996.504
94940,3994.200
94950,3997.740
94960,3993.675
94970,3995.045
94980,3992.386
94990,4001.712
95000,3995.355
95010,3995.278
95020,3994.417
95030,3998.689
95040,3999.525
95050,3998.075
95060,3993.479
95070,3995.772
95080,3998.850
95090,3997.385
95100,3993.937
95110,3993.370
95120,3998.728
95130,3998.345
95140,3999.415
95150,3993.527
95160,3994.349
95170,3999.975
95180,3999.450
95190,3997.544
95200,3995.474
95210,3995.604
95220,3991.380
95230,3997.312
95240,3998.732
95250,3993.749
95260,3993.426
95270,3999.023
95280,3997.104
95290,3998.413
95300,3997.156
95310,3998.199
95320,3994.668
95330,3995.132
95340,3997.656
95350,3999.924
95360,3998.918
95370,3999.478
95380,3995.515
95390,3994.367
95400,3996.628
95410,4003.185
95420,4002.689
95430,3997.089
95440,3995.313
95450,3994.581
95460,3998.366
95470,3996.493
95480,3995.773
95490,3995.200
95500,3995.856
95510,4003.338
95520,3993.555
95530,3994.198
95540,4011.163
95550,4138.755
95560,4223.320
95570,4259.651
95580,4266.606
95590,4275.465
95600,4277.520
95610,4279.609
95620,4281.442
95630,4279.331
95640,4278.582
95650,4273.110
95660,4161.762
95670,4066.147
95680,4027.315
95690,4003.305
95700,4000.698
95710,3996.746
95720,3995.166
95730,3997.328
95740,3999.474
95750,3997.600
95760,3997.776
95770,3995.184
95780,4001.264
95790,3999.417
95800,3999.962
95810,3994.101
95820,3996.407
95830,4000.595
95840,3995.108
95850,3998.525
95860,3999.570
95870,3999.633
95880,3997.686
95890,3997.212
95900,3998.428
95910,3997.819
95920,3998.459
95930,3998.754
95940,3999.217
95950,3997.051
95960,3997.957
95970,3998.406
95980,3992.808
95990,3994.873
96000,3996.087
96010,3994.439
96020,3995.756
96030,3996.668
96040,3996.286
96050,3998.037
96060,4001.057
96070,4002.228
96080,3992.718
96090,3996.680
96100,3997.810
96110,3998.538
96120,3996.697
96130,3996.397
96140,3996.906
96150,4001.783
96160,3998.371
96170,3996.166
96180,3993.396
96190,3995.443
96200,3995.304
96210,3995.479
96220,4005.006
96230,3994.325
96240,3997.047
96250,3993.622
96260,3996.072
96270,3997.835
96280,3997.697
96290,3996.054
96300,3994.692
96310,3998.334
96320,4001.435
96330,3998.765
96340,3997.404
96350,3996.637
96360,3996.855
96370,4001.319
96380,4002.378
96390,3999.808
96400,3997.475
96410,3998.519
96420,4046.126
96430,4093.588
96440,4181.093
96450,4127.039
96460,4057.530
96470,4023.013
96480,4003.773
96490,3997.933
96500,4000.927
96510,4000.717
96520,3997.803
96530,3999.593
96540,4001.333
96550,3998.539
96560,3997.894
96570,3996.050
96580,3993.847
96590,3996.653
96600,3997.120
96610,4002.121
96620,3996.930
96630,3998.101
96640,3996.823
96650,3996.158
96660,3998.952
96670,3997.013
96680,4000.753
96690,3994.110
96700,3996.265
96710,3997.867
96720,3996.403
96730,4000.391
96740,3997.249
96750,4001.762
96760,3999.734
96770,3995.953
96780,3999.070
96790,3998.913
96800,3999.607
96810,3996.271
96820,3994.444
96830,3998.958
96840,3998.423
96850,4001.133
96860,3997.018
96870,3996.837
96880,4000.780
96890,3994.443
96900,3992.996
96910,3999.219
96920,3993.584
96930,3999.740
96940,3991.622
96950,3997.280
96960,4000.255
96970,4000.560
96980,3994.895
96990,3999.188
97000,3998.398
97010,3996.552
97020,3997.981
97030,4000.208
97040,4000.399
97050,3996.512
97060,3993.871
97070,3995.852
97080,4001.336
97090,3998.593
97100,3994.834
97110,3991.067
97120,3996.084
97130,3995.729
97140,4001.611
97150,3997.544
97160,3995.720
97170,4001.428
97180,3997.538
97190,3997.204
97200,3998.979
97210,4000.919
97220,3997.389
97230,3997.567
97240,3999.599
97250,4000.305
97260,3994.366
97270,3996.411
97280,4000.763
97290,4002.424
97300,3997.411
97310,3999.863
97320,4001.744
97330,3996.587
97340,3996.059
97350,4000.314
97360,4002.034
97370,3998.826
97380,3997.919
97390,3996.418
97400,3999.369
97410,3999.584
97420,3999.653
97430,3998.667
97440,3998.732
97450,3995.685
97460,3992.503
97470,3998.861
97480,3999.762
97490,4000.795
97500,3998.647
97510,3998.128
97520,3996.717
97530,3992.348
97540,3998.125
97550,4001.599
97560,3996.215
97570,3998.808
97580,3999.793
97590,3999.073
97600,3997.724
97610,3999.505
97620,3996.291
97630,3998.675
97640,3997.477
97650,3999.149
97660,3998.355
97670,3998.132
97680,3999.422
97690,3995.900
97700,4001.076
97710,4000.464
97720,3997.834
97730,3999.564
97740,4002.159
97750,3996.721
97760,3996.030
97770,3999.407
97780,3998.222
97790,3995.960
97800,3999.525
97810,4000.261
97820,4000.678
97830,3997.686
97840,3996.537
97850,3998.250
97860,4002.936
97870,4000.384
97880,3998.961
97890,3997.013
97900,3996.064
97910,3999.765
97920,3999.257
97930,4002.036
97940,3999.267
97950,3999.915
97960,4000.217
97970,3997.396
97980,3992.808
97990,3996.974
98000,3997.734
98010,3999.969
98020,3999.498
98030,4003.261
98040,4002.227
98050,3994.600
98060,3999.029
98070,4001.611
98080,4001.795
98090,4004.424
98100,4001.682
98110,3999.547
98120,4000.645
98130,3998.990
98140,4000.924
98150,4000.698
98160,3999.030
98170,4001.701
98180,4000.244
98190,4001.720
98200,3999.443
98210,4003.502
98220,4000.923
98230,4000.309
98240,3996.909
98250,3997.937
98260,3999.972
98270,3995.436
98280,4000.814
98290,4000.152
98300,4000.827
98310,3998.172
98320,4000.688
98330,3995.028
98340,3999.405
98350,3997.936
98360,4005.263
98370,4003.646
98380,3997.720
98390,3996.112
98400,3998.719
98410,4002.457
98420,4002.650
98430,3997.048
98440,4000.220
98450,4000.563
98460,4002.293
98470,4000.669
98480,3999.645
98490,3998.234
98500,3996.399
98510,4000.490
98520,4000.215
98530,4001.460
98540,4000.874
98550,3999.818
98560,3997.354
98570,4002.087
98580,3997.581
98590,4000.903
98600,3998.583
98610,3997.026
98620,4000.594
98630,4000.807
98640,4000.819
98650,4003.722
98660,4003.499
98670,4001.351
98680,3998.377
98690,4002.677
98700,4002.441
98710,4004.388
98720,4005.300
98730,3999.091
98740,3998.822
98750,4001.784
98760,4001.222
98770,3999.078
98780,4004.437
98790,4001.601
98800,4004.085
98810,3998.226
98820,3999.876
98830,4002.322
98840,4001.922
98850,4000.578
98860,4000.271
98870,4003.609
98880,4001.112
98890,4003.922
98900,4001.334
98910,4002.408
98920,4001.464
98930,4003.571
98940,3999.655
98950,3998.626
98960,4000.915
98970,4000.288
98980,4004.187
98990,4000.637
99000,3999.771
99010,4001.553
99020,4001.988
99030,4003.113
99040,4006.401
99050,4002.723
99060,4001.567
99070,4000.108
99080,3998.640
99090,4006.367
99100,4004.245
99110,4005.419
99120,4008.192
99130,4002.947
99140,3999.779
99150,4004.104
99160,4005.395
99170,4005.911
99180,4003.441
99190,4003.582
99200,4001.361
99210,4005.295
99220,4003.024
99230,4001.094
99240,4006.211
99250,4005.854
99260,4005.636
99270,4002.472
99280,4004.233
99290,4003.690
99300,4002.657
99310,4001.045
99320,4002.983
99330,4000.991
99340,3997.813
99350,4000.277
99360,4006.470
99370,4003.861
99380,3999.623
99390,4001.355
99400,4000.783
99410,4003.786
99420,4000.708
99430,3998.641
99440,4003.434
99450,4001.270
99460,4000.921
99470,4002.193
99480,4000.286
99490,4004.070
99500,3998.630
99510,3998.107
99520,4003.329
99530,4004.785
99540,4002.164
99550,4000.298
99560,4004.390
99570,4003.044
99580,4000.181
99590,3999.755
99600,3994.671
99610,3999.898
99620,3999.655
99630,3999.151
99640,4001.028
99650,3997.320
99660,3998.836
99670,4001.509
99680,3995.951
99690,4001.715
99700,4002.876
99710,4002.133
99720,4001.809
99730,4003.813
99740,4000.992
99750,3998.302
99760,4000.634
99770,4001.756
99780,4002.062
99790,4004.444
99800,4000.253
99810,4001.080
99820,4003.934
99830,4000.821
99840,4001.940
99850,4001.718
99860,3998.499
99870,3997.156
99880,4000.787
99890,4003.727
99900,3999.059
99910,4006.461
99920,4003.061
99930,4000.841
99940,4000.803
99950,4003.928
99960,4008.060
99970,4001.240
99980,4004.434
99990,4005.456
100000,4004.924
100010,4004.174
100020,4003.897
100030,4002.246
100040,4005.149
100050,4004.749
100060,4004.667
100070,3998.359
100080,4005.769
100090,4004.485
100100,3998.009
100110,4001.912
100120,4003.896
100130,3999.980
100140,4004.343
100150,4006.442
100160,4005.275
100170,4002.353
100180,4006.241
100190,4000.264
100200,4001.961
100210,4004.883
100220,4002.696
100230,4002.085
100240,4005.044
100250,4004.896
100260,4006.699
100270,4003.585
100280,3997.607
100290,4002.914
100300,4007.121
100310,4009.680
100320,4003.657
100330,3999.004
100340,4003.473
100350,4005.803
100360,4002.074
100370,4002.647
100380,4003.603
100390,4001.347
100400,3999.898
100410,4004.059
100420,4003.280
100430,4007.658
100440,4007.151
100450,4002.461
100460,4003.238
100470,4008.162
100480,4005.183
100490,4001.046
100500,4002.789
100510,4004.328
100520,4007.588
100530,4003.513
100540,4003.074
100550,4009.036
100560,4003.823
100570,4002.056
100580,4000.994
100590,4000.159
100600,4002.703
100610,4002.004
100620,4006.942
100630,4007.879
100640,4007.041
100650,4005.510
100660,4005.684
100670,4005.092
100680,4003.732
100690,4001.798
100700,3998.573
100710,4003.115
100720,4000.695
100730,4001.733
100740,4009.122
100750,4002.577
100760,4001.031
100770,4001.643
100780,4003.692
100790,4002.240
100800,4002.872
100810,4003.777
100820,4004.129
100830,4002.477
100840,4001.845
100850,4003.416
100860,4006.765
100870,4003.754
100880,4001.968
100890,4001.305
100900,4003.521
100910,4001.945
100920,4003.047
100930,4001.581
100940,3999.090
100950,4003.966
100960,4007.413
100970,4006.328
100980,4005.386
100990,4002.643
101000,4007.500
101010,4001.152
101020,4001.490
101030,4003.362
101040,4003.790
101050,4004.954
101060,4008.499
101070,4003.127
101080,4002.614
101090,4001.004
101100,3999.598
101110,4007.155
101120,4009.546
101130,4007.761
101140,4004.722
101150,4003.474
101160,4004.781
101170,4005.897
101180,4004.304
101190,4003.424
101200,4003.034
101210,4003.380
101220,4001.960
101230,4004.062
101240,4004.795
101250,4006.273
101260,4002.875
101270,4003.346
101280,4000.551
101290,4002.661
101300,3997.731
101310,4006.309
101320,4004.837
101330,4004.183
101340,4002.747
101350,4002.919
101360,4003.452
101370,4002.938
101380,4001.067
101390,4004.470
101400,4006.656
101410,4005.970
101420,4003.881
101430,4000.974
101440,4002.131
101450,4004.367
101460,3999.982
101470,4003.975
101480,4003.716
101490,4002.913
101500,4006.965
101510,4002.841
101520,4003.306
101530,4003.245
101540,4003.249
101550,4006.622
101560,4006.121
101570,3996.151
101580,4002.724
101590,4003.236
101600,4001.268
101610,4001.371
101620,3998.505
101630,4002.349
101640,4007.021
101650,4006.747
101660,4005.508
101670,4000.509
101680,4003.834
101690,4002.950
101700,3998.975
101710,4004.547
101720,4006.745
101730,4007.247
101740,4006.356
101750,4003.141
101760,4002.606
101770,4002.237
101780,4001.419
101790,4001.475
101800,4004.251
101810,4005.851
101820,4005.226
101830,4005.375
101840,4000.916
101850,4002.997
101860,3999.654
101870,4005.131
101880,4004.382
101890,4003.437
101900,4005.510
101910,4004.479
101920,4000.956
101930,4006.288
101940,4003.786
101950,4000.929
101960,4001.698
101970,4004.174
101980,4005.308
101990,4002.943
102000,4003.732
102010,4003.677
102020,4000.251
102030,3998.703
102040,3998.632
102050,4001.651
102060,4006.744
102070,4006.085
102080,4003.057
102090,4006.863
102100,4003.745
102110,4003.984
102120,4003.921
102130,4002.436
102140,3997.650
102150,4000.248
102160,4002.253
102170,4005.678
102180,4003.424
102190,4003.678
102200,4002.055
102210,4003.685
102220,4003.677
102230,4002.061
102240,3998.918
102250,4001.406
102260,4004.317
102270,4003.993
102280,4001.944
102290,4000.520
102300,4002.707
102310,4004.157
102320,3998.594
102330,4004.734
102340,4006.557
102350,4001.972
102360,4006.232
102370,4003.659
102380,4002.875
102390,4004.049
102400,4001.079
102410,4004.303
102420,4000.615
102430,4003.781
102440,4008.079
102450,3997.067
102460,4002.541
102470,4003.075
102480,4002.820
102490,4001.550
102500,4002.365
102510,4006.920
102520,4001.122
102530,4003.625
102540,4003.525
102550,4004.094
102560,4003.653
102570,4003.080
102580,4000.555
102590,4002.433
102600,4001.705
102610,4002.036
102620,4002.149
102630,4003.851
102640,4001.359
102650,3996.760
102660,4000.570
102670,4000.864
102680,4000.794
102690,4000.733
102700,4002.865
102710,4004.488
102720,4002.418
102730,4002.842
102740,3997.129
102750,3998.790
102760,4000.850
102770,4003.569
102780,3998.779
102790,4000.308
102800,3995.839
102810,4001.529
102820,3998.756
102830,4002.668
102840,4002.794
102850,4001.703
102860,4002.132
102870,4001.442
102880,3996.932
102890,4006.636
102900,4004.083
102910,3997.505
102920,3999.580
102930,4004.616
102940,3998.198
102950,4000.172
102960,4000.094
102970,4001.567
102980,4002.203
102990,4001.089
103000,4001.717
103010,3999.482
103020,3998.220
103030,3998.728
103040,3999.127
103050,4003.109
103060,4001.617
103070,4003.646
103080,4002.924
103090,4001.092
103100,4002.483
103110,4001.049
103120,4001.967
103130,4000.890
103140,4001.379
103150,4001.737
103160,3998.231
103170,3996.915
103180,4002.109
103190,4001.281
103200,4004.645
103210,4004.724
103220,4001.493
103230,4002.184
103240,4001.318
103250,4005.454
103260,4005.834
103270,4004.125
103280,4004.318
103290,4003.435
103300,4003.792
103310,4007.347
103320,4006.155
103330,4002.724
103340,4008.665
103350,4007.532
103360,4005.100
103370,3999.965
103380,4003.074
103390,4003.951
103400,4005.842
103410,4004.100
103420,4000.376
103430,4004.627
103440,4005.411
103450,4006.445
103460,4003.890
103470,4004.442
103480,4004.417
103490,4005.342
103500,4000.850
103510,4001.859
103520,4003.372
103530,4003.542
103540,4003.396
103550,4002.771
103560,4001.039
103570,3999.814
103580,4006.040
103590,4006.880
103600,4002.453
103610,4000.223
103620,4001.720
103630,4004.409
103640,4009.597
103650,4003.085
103660,4008.185
103670,4004.889
103680,4006.515
103690,4002.342
103700,4000.416
103710,4004.101
103720,4006.357
103730,4002.519
103740,3999.756
103750,4001.341
103760,4006.521
103770,4004.197
103780,4001.495
103790,4003.158
103800,3999.551
103810,3999.603
103820,3998.437
103830,4002.395
103840,4006.318
103850,4006.954
103860,4003.602
103870,4001.600
103880,4003.619
103890,4002.436
103900,4004.673
103910,3996.383
103920,4000.316
103930,4002.339
103940,4002.064
103950,4003.222
103960,4004.047
103970,4001.658
103980,4000.596
103990,4001.056
104000,3998.256
104010,3995.920
104020,3996.469
104030,4000.968
104040,4002.627
104050,4003.119
104060,4001.858
104070,4001.925
104080,3998.751
104090,4003.791
104100,4000.171
104110,4004.169
104120,4003.956
104130,4005.010
104140,3998.473
104150,3999.734
104160,4003.498
104170,4003.182
104180,3999.585
104190,4004.995
104200,4003.261
104210,4002.458
104220,4001.492
104230,4003.897
104240,4003.542
104250,4004.402
104260,3998.090
104270,4005.619
104280,4005.032
104290,4003.700
104300,4000.633
104310,4000.814
104320,4003.352
104330,4003.607
104340,4000.645
104350,4000.563
104360,4001.790
104370,3999.531
104380,4003.908
104390,4003.249
104400,4003.009
104410,3999.048
104420,4002.089
104430,4002.724
104440,4003.455
104450,4004.576
104460,3996.738
104470,4002.162
104480,4003.462
104490,4003.241
104500,3998.410
104510,3998.428
104520,4000.719
104530,4003.844
104540,3999.349
104550,4000.998
104560,4005.296
104570,4001.333
104580,4003.709
104590,4003.112
104600,4004.232
104610,4005.150
104620,4007.439
104630,4003.346
104640,3998.193
104650,4002.076
104660,4003.091
104670,4004.226
104680,4002.037
104690,3996.656
104700,4002.596
104710,4005.972
104720,4004.106
104730,4000.342
104740,3997.498
104750,4003.110
104760,4001.834
104770,4003.610
104780,4001.459
104790,4000.942
104800,4002.414
104810,4000.552
104820,3998.574
104830,4000.831
104840,3999.956
104850,4003.240
104860,4006.808
104870,4002.356
104880,4001.501
104890,4000.993
104900,4008.027
104910,3998.512
104920,4002.542
104930,4002.885
104940,4000.862
104950,4000.466
104960,4001.819
104970,4005.454
104980,4004.370
104990,4007.669
105000,3999.548
105010,3999.816
105020,4002.508
105030,4000.813
105040,4002.615
105050,4004.644
105060,4003.515
105070,4005.327
105080,4003.052
105090,3999.909
105100,3997.923
105110,4001.925
105120,4004.785
105130,3998.085
105140,4000.185
105150,3999.624
105160,4000.439
105170,4003.823
105180,4001.312
105190,4000.438
105200,3999.381
105210,3999.053
105220,4001.076
105230,4000.532
105240,4004.725
105250,3998.214
105260,4000.646
105270,4006.694
105280,4001.391
105290,3997.072
105300,4003.381
105310,4000.352
105320,4000.281
105330,4001.152
105340,3999.822
105350,4000.500
105360,4001.922
105370,4003.999
105380,3997.706
105390,4002.150
105400,4005.131
105410,4002.584
105420,3999.833
105430,4000.113
105440,4002.145
105450,3995.487
105460,4006.038
105470,4005.669
105480,4002.221
105490,4004.303
105500,4004.034
105510,4000.612
105520,4005.611
105530,4001.647
105540,4002.923
105550,4000.013
105560,3997.984
105570,3999.324
105580,4000.343
105590,3999.897
105600,4002.840
105610,4001.251
105620,4002.031
105630,4002.228
105640,4000.696
105650,4003.028
105660,4000.687
105670,3999.984
105680,4002.803
105690,4004.108
105700,4002.955
105710,3999.145
105720,3999.248
105730,3998.337
105740,4003.190
105750,3998.420
105760,3993.250
105770,3997.589
105780,3999.248
105790,4006.966
105800,4003.964
105810,4002.638
105820,4003.090
105830,4001.246
105840,4001.885
105850,3999.877
105860,3999.701
105870,3999.166
105880,3997.108
105890,4000.360
105900,3999.672
105910,3997.163
105920,4001.736
105930,4001.518
105940,4002.181
105950,4004.458
105960,4002.967
105970,4001.822
105980,4002.389
105990,4002.467
106000,4002.711
106010,4004.403
106020,4004.374
106030,4004.608
106040,4000.209
106050,4003.506
106060,4005.064
106070,4003.888
106080,4002.230
106090,4002.442
106100,4002.715
106110,4002.225
106120,4004.987
106130,4008.128
106140,4003.722
106150,4000.354
106160,4000.458
106170,4001.732
106180,3997.584
106190,4003.710
106200,4002.545
106210,4006.087
106220,4003.919
106230,4008.169
106240,4004.293
106250,4000.917
106260,4003.482
106270,4003.551
106280,4001.360
106290,4000.208
106300,4002.313
106310,4003.967
106320,4001.589
106330,3999.922
106340,3997.417
106350,4003.596
106360,4002.754
106370,4004.391
106380,4001.736
106390,4006.369
106400,4000.369
106410,3999.314
106420,4002.669
106430,4001.634
106440,4002.335
106450,4003.536
106460,4004.365
106470,4001.698
106480,3999.517
106490,4002.853
106500,4000.513
106510,4001.757
106520,4007.368
106530,4005.935
106540,4003.746
106550,4001.072
106560,4003.087
106570,4002.730
106580,4001.299
106590,3999.551
106600,3999.615
106610,4003.728
106620,4007.755
106630,4002.681
106640,4002.926
106650,4001.058
106660,3999.522
106670,3999.708
106680,4000.657
106690,3999.493
106700,4006.175
106710,4005.133
106720,4006.009
106730,4005.098
106740,4002.308
106750,4005.471
106760,4002.253
106770,4003.595
106780,4001.529
106790,4008.090
106800,4061.946
106810,4112.818
106820,4190.592
106830,4112.061
106840,4045.034
106850,4018.093
106860,4008.958
106870,4004.308
106880,4004.204
106890,3999.070
106900,4003.574
106910,3999.949
106920,3999.315
106930,4003.060
106940,4004.505
106950,4001.602
106960,4001.924
106970,4003.469
106980,4002.782
106990,4003.944
107000,3997.134
107010,3996.104
107020,4002.100
107030,4002.743
107040,4002.113
107050,4001.163
107060,3998.242
107070,4000.231
107080,3997.641
107090,3997.360
107100,3999.544
107110,4001.252
107120,4003.803
107130,4000.351
107140,4006.180
107150,4000.851
107160,4003.651
107170,3997.477
107180,4000.926
107190,4000.405
107200,4001.756
107210,4003.071
107220,3996.540
107230,4004.838
107240,4004.163
107250,4004.190
107260,4000.513
107270,4002.942
107280,3999.768
107290,4000.723
107300,4003.510
107310,4001.858
107320,4001.086
107330,4002.173
107340,3998.076
107350,4001.148
107360,4001.411
107370,4002.680
107380,3998.791
107390,4001.593
107400,4000.615
