Timestamp(ms),Current(uA)
145360,4012.394
145370,4012.319
145380,4017.210
145390,4015.341
145400,4012.015
145410,4016.989
145420,4017.206
145430,4010.805
145440,4013.908
145450,4012.135
145460,4015.861
145470,4012.240
145480,4013.591
145490,4015.520
145500,4013.054
145510,4016.482
145520,4020.379
145530,4015.562
145540,4016.577
145550,4012.717
145560,4015.144
145570,4015.931
145580,4013.404
145590,4016.083
145600,4016.784
145610,4012.674
145620,4009.655
145630,4016.092
145640,4015.835
145650,4018.149
145660,4017.147
145670,4016.469
145680,4010.304
145690,4013.253
145700,4011.482
145710,4015.867
145720,4017.990
145730,4011.609
145740,4016.467
145750,4016.046
145760,4015.654
145770,4013.307
145780,4014.612
145790,4013.060
145800,4014.580
145810,4015.665
145820,4015.066
145830,4014.487
145840,4016.515
145850,4008.999
145860,4009.578
145870,4014.741
145880,4013.737
145890,4010.990
145900,4015.222
145910,4011.368
145920,4012.120
145930,4015.013
145940,4010.821
145950,4009.785
145960,4015.168
145970,4012.474
145980,4011.183
145990,4014.048
146000,4017.037
146010,4014.248
146020,4014.002
146030,4010.352
146040,4014.335
146050,4011.435
146060,4010.069
146070,4009.783
146080,4016.202
146090,4013.797
146100,4013.970
146110,4013.096
146120,4011.823
146130,4014.319
146140,4011.648
146150,4013.644
146160,4017.502
146170,4016.073
146180,4013.437
146190,4010.832
146200,4013.942
146210,4019.451
146220,4064.632
146230,4120.737
146240,4203.964
146250,4128.548
146260,4064.526
146270,4032.883
146280,4019.845
146290,4020.085
146300,4018.166
146310,4017.869
146320,4015.777
146330,4016.337
146340,4015.813
146350,4011.639
146360,4015.650
146370,4016.103
146380,4016.775
146390,4015.999
146400,4009.895
146410,4013.552
146420,4011.476
146430,4018.194
146440,4013.691
146450,4014.075
146460,4009.615
146470,4011.732
146480,4017.411
146490,4013.786
146500,4015.227
146510,4015.167
146520,4015.310
146530,4014.786
146540,4013.366
146550,4014.661
146560,4013.723
146570,4013.980
146580,4010.830
146590,4011.692
146600,4012.539
146610,4013.247
146620,4017.302
146630,4016.384
146640,4010.347
146650,4014.102
146660,4018.810
146670,4015.352
146680,4010.584
146690,4013.387
146700,4019.692
146710,4015.932
146720,4013.824
146730,4017.887
146740,4016.789
146750,4014.830
146760,4016.222
146770,4014.355
146780,4015.319
146790,4015.858
146800,4014.994
146810,4010.080
146820,4013.652
146830,4015.474
146840,4015.573
146850,4016.149
146860,4019.252
146870,4014.234
146880,4015.561
146890,4014.571
146900,4014.455
146910,4016.234
146920,4010.106
146930,4013.540
146940,4016.820
146950,4017.394
146960,4012.961
146970,4015.070
146980,4015.386
146990,4013.924
147000,4015.651
147010,4014.126
147020,4015.283
147030,4017.592
147040,4017.980
147050,4015.966
147060,4016.273
147070,4015.121
147080,4013.867
147090,4017.850
147100,4015.472
147110,4012.194
147120,4013.281
147130,4010.707
147140,4018.442
147150,4012.854
147160,4014.465
147170,4018.225
147180,4011.004
147190,4016.283
147200,4015.048
147210,4011.488
147220,4008.648
147230,4015.450
147240,4013.384
147250,4014.903
147260,4015.767
147270,4013.630
147280,4013.084
147290,4011.395
147300,4014.443
147310,4018.822
147320,4010.592
147330,4009.864
147340,4010.225
147350,4009.849
147360,4013.343
147370,4011.181
147380,4019.957
147390,4012.098
147400,4009.966
147410,4012.305
147420,4015.589
147430,4014.769
147440,4013.657
147450,4011.931
147460,4007.103
147470,4013.399
147480,4015.073
147490,4012.422
147500,4015.744
147510,4010.815
147520,4015.585
147530,4013.870
147540,4011.391
147550,4017.844
147560,4012.876
147570,4016.581
147580,4010.478
147590,4013.902
147600,4009.491
147610,4009.358
147620,4011.834
147630,4017.477
147640,4014.483
147650,4013.834
147660,4013.024
147670,4009.553
147680,4015.238
147690,4014.666
147700,4009.933
147710,4013.567
147720,4016.666
147730,4010.784
147740,4015.852
147750,4017.205
147760,4016.361
147770,4014.035
147780,4010.142
147790,4012.867
147800,4015.746
147810,4011.207
147820,4017.759
147830,4018.608
147840,4017.802
147850,4016.323
147860,4016.886
147870,4015.345
147880,4013.921
147890,4013.922
147900,4014.781
147910,4010.055
147920,4011.207
147930,4011.678
147940,4010.519
147950,4018.242
147960,4015.542
147970,4010.891
147980,4020.790
147990,4020.165
148000,4015.422
148010,4011.360
148020,4013.192
148030,4015.740
148040,4014.655
148050,4014.821
148060,4015.719
148070,4015.068
148080,4016.423
148090,4010.956
148100,4013.508
148110,4010.913
148120,4020.338
148130,4015.472
148140,4015.050
148150,4015.597
148160,4013.457
148170,4013.116
148180,4013.263
148190,4013.574
148200,4013.777
148210,4013.467
148220,4014.931
148230,4016.592
148240,4012.361
148250,4014.318
148260,4012.492
148270,4013.225
148280,4018.011
148290,4011.334
148300,4011.515
148310,4016.995
148320,4016.813
148330,4018.155
148340,4016.073
148350,4014.194
148360,4010.584
148370,4014.600
148380,4012.046
148390,4012.779
148400,4011.760
148410,4009.886
148420,4011.600
148430,4016.455
148440,4010.452
148450,4015.094
148460,4012.676
148470,4011.793
148480,4018.929
148490,4014.007
148500,4015.050
148510,4010.690
148520,4011.285
148530,4011.362
148540,4011.788
148550,4011.520
148560,4012.968
148570,4014.368
148580,4015.486
148590,4015.493
148600,4011.520
148610,4014.280
148620,4011.619
148630,4007.272
148640,4012.475
148650,4010.396
148660,4013.708
148670,4015.768
148680,4009.585
148690,4011.696
148700,4015.058
148710,4012.722
148720,4014.158
148730,4018.033
148740,4015.723
148750,4012.138
148760,4015.906
148770,4015.314
148780,4011.831
148790,4021.177
148800,4017.742
148810,4016.463
148820,4016.854
148830,4014.953
148840,4016.277
148850,4013.639
148860,4011.740
148870,4014.787
148880,4014.396
148890,4015.597
148900,4015.444
148910,4016.910
148920,4018.180
148930,4014.795
148940,4012.304
148950,4016.337
148960,4014.548
148970,4014.456
148980,4013.742
148990,4014.491
149000,4014.207
149010,4015.089
149020,4013.539
149030,4010.567
149040,4012.824
149050,4015.651
149060,4014.531
149070,4017.542
149080,4013.241
149090,4015.126
149100,4013.632
149110,4014.801
149120,4008.577
149130,4014.530
149140,4012.004
149150,4010.074
149160,4015.801
149170,4010.385
149180,4013.882
149190,4011.287
149200,4009.663
149210,4011.406
149220,4014.844
149230,4017.580
149240,4017.795
149250,4015.495
149260,4017.580
149270,4007.959
149280,4007.882
149290,4014.339
149300,4015.486
149310,4019.164
149320,4016.713
149330,4012.881
149340,4015.490
149350,4017.646
149360,4020.407
149370,4018.646
149380,4017.560
149390,4018.668
149400,4014.976
149410,4017.462
149420,4012.538
149430,4008.413
149440,4015.368
149450,4016.093
149460,4014.133
149470,4013.143
149480,4016.729
149490,4016.291
149500,4014.510
149510,4016.246
149520,4010.127
149530,4012.860
149540,4009.214
149550,4013.907
149560,4013.359
149570,4018.899
149580,4015.565
149590,4016.674
149600,4016.301
149610,4011.339
149620,4012.138
149630,4014.982
149640,4014.215
149650,4012.635
149660,4011.762
149670,4016.247
149680,4009.833
149690,4013.739
149700,4016.532
149710,4011.671
149720,4013.594
149730,4012.083
149740,4012.584
149750,4015.349
149760,4013.494
149770,4008.866
149780,4015.275
149790,4009.883
149800,4011.124
149810,4010.752
149820,4011.462
149830,4014.146
149840,4013.331
149850,4013.054
149860,4014.418
149870,4016.098
149880,4012.562
149890,4015.978
149900,4014.180
149910,4012.842
149920,4010.710
149930,4010.907
149940,4009.913
149950,4013.225
149960,4016.367
149970,4012.638
149980,4014.964
149990,4014.612
150000,4015.162
150010,4015.572
150020,4010.950
150030,4012.849
150040,4010.782
150050,4013.457
150060,4015.153
150070,4010.959
150080,4013.047
150090,4012.854
150100,4014.057
150110,4013.687
150120,4014.550
150130,4010.788
150140,4013.901
150150,4010.753
150160,4010.524
150170,4015.788
150180,4014.705
150190,4013.072
150200,4011.738
150210,4013.682
150220,4013.316
150230,4011.941
150240,4015.725
150250,4015.146
150260,4012.722
150270,4011.265
150280,4009.982
150290,4015.702
150300,4015.034
150310,4013.060
150320,4012.866
150330,4014.468
150340,4016.295
150350,4011.588
150360,4015.685
150370,4014.444
150380,4013.147
150390,4013.667
150400,4011.162
150410,4012.566
150420,4010.108
150430,4009.770
150440,4012.295
150450,4016.754
150460,4014.268
150470,4014.271
150480,4009.609
150490,4010.101
150500,4015.039
150510,4015.677
150520,4016.824
150530,4012.064
150540,4012.747
150550,4012.442
150560,4009.906
150570,4012.730
150580,4013.510
150590,4014.360
150600,4011.182
150610,4012.807
150620,4015.245
150630,4013.660
150640,4014.571
150650,4012.896
150660,4008.617
150670,4012.001
150680,4016.690
150690,4009.550
150700,4013.441
150710,4014.479
150720,4014.203
150730,4014.640
150740,4009.793
150750,4012.642
150760,4016.286
150770,4009.635
150780,4008.056
150790,4010.748
150800,4013.642
150810,4010.355
150820,4016.044
150830,4013.003
150840,4011.934
150850,4009.500
150860,4007.237
150870,4011.769
150880,4014.136
150890,4014.258
150900,4009.514
150910,4016.959
150920,4014.348
150930,4009.378
150940,4008.279
150950,4013.155
150960,4009.689
150970,4010.906
150980,4011.993
150990,4010.713
151000,4015.195
151010,4012.267
151020,4012.243
151030,4013.890
151040,4011.597
151050,4010.052
151060,4010.752
151070,4008.871
151080,4009.964
151090,4011.254
151100,4016.620
151110,4014.267
151120,4013.186
151130,4012.628
151140,4014.975
151150,4011.765
151160,4011.385
151170,4012.104
151180,4011.725
151190,4007.282
151200,4010.612
151210,4012.770
151220,4016.667
151230,4015.143
151240,4015.790
151250,4011.368
151260,4008.846
151270,4012.379
151280,4015.800
151290,4007.873
151300,4010.063
151310,4013.939
151320,4013.987
151330,4008.573
151340,4015.801
151350,4016.461
151360,4009.797
151370,4008.399
151380,4009.851
151390,4011.534
151400,4016.864
151410,4018.338
151420,4016.260
151430,4011.484
151440,4013.068
151450,4013.917
151460,4014.153
151470,4014.318
151480,4020.426
151490,4015.823
151500,4014.303
151510,4013.719
151520,4014.018
151530,4014.332
151540,4014.815
151550,4011.738
151560,4009.742
151570,4018.097
151580,4012.476
151590,4015.875
151600,4016.352
151610,4016.793
151620,4015.175
151630,4016.524
151640,4017.230
151650,4018.838
151660,4013.356
151670,4015.479
151680,4015.790
151690,4016.221
151700,4012.568
151710,4016.502
151720,4011.636
151730,4012.030
151740,4015.883
151750,4016.713
151760,4014.594
151770,4014.393
151780,4008.333
151790,4012.212
151800,4017.771
151810,4017.019
151820,4015.032
151830,4011.994
151840,4013.587
151850,4015.358
151860,4014.258
151870,4011.568
151880,4019.195
151890,4012.415
151900,4014.853
151910,4018.219
151920,4016.938
151930,4015.050
151940,4006.610
151950,4012.958
151960,4013.110
151970,4015.998
151980,4016.256
151990,4012.571
152000,4014.818
152010,4016.343
152020,4014.118
152030,4013.944
152040,4013.379
152050,4012.471
152060,4012.042
152070,4015.959
152080,4012.482
152090,4015.579
152100,4013.336
152110,4016.779
152120,4016.197
152130,4016.038
152140,4014.049
152150,4013.358
152160,4014.743
152170,4013.619
152180,4009.008
152190,4014.318
152200,4013.916
152210,4012.760
152220,4012.632
152230,4017.590
152240,4013.369
152250,4013.426
152260,4013.351
152270,4018.910
152280,4019.643
152290,4018.943
152300,4020.379
152310,4015.259
152320,4006.358
152330,4008.939
152340,4011.763
152350,4013.390
152360,4013.096
152370,4010.031
152380,4015.455
152390,4011.892
152400,4011.645
152410,4016.375
152420,4014.782
152430,4017.011
152440,4016.036
152450,4013.943
152460,4010.676
152470,4010.120
152480,4012.473
152490,4017.736
152500,4014.221
152510,4014.495
152520,4015.378
152530,4017.869
152540,4010.905
152550,4011.884
152560,4014.960
152570,4014.547
152580,4013.570
152590,4015.425
152600,4016.905
152610,4020.431
152620,4017.478
152630,4016.844
152640,4014.502
152650,4014.844
152660,4014.709
152670,4015.837
152680,4017.398
152690,4015.759
152700,4012.403
152710,4019.175
152720,4019.664
152730,4014.369
152740,4018.170
152750,4012.402
152760,4014.509
152770,4019.919
152780,4017.251
152790,4016.109
152800,4013.379
152810,4011.959
152820,4015.393
152830,4009.131
152840,4016.148
152850,4014.204
152860,4016.571
152870,4011.504
152880,4010.364
152890,4016.310
152900,4017.644
152910,4015.465
152920,4014.353
152930,4015.894
152940,4012.322
152950,4011.771
152960,4014.883
152970,4011.248
152980,4016.788
152990,4013.323
153000,4018.381
153010,4017.630
153020,4015.102
153030,4016.421
153040,4013.051
153050,4018.260
153060,4015.827
153070,4013.882
153080,4015.794
153090,4016.941
153100,4013.470
153110,4013.266
153120,4014.791
153130,4019.644
153140,4015.823
153150,4017.480
153160,4018.354
153170,4013.094
153180,4013.451
153190,4016.106
153200,4016.920
153210,4012.997
153220,4013.509
153230,4011.146
153240,4014.577
153250,4016.069
153260,4013.902
153270,4011.859
153280,4012.567
153290,4015.803
153300,4018.283
153310,4015.886
153320,4016.448
153330,4016.708
153340,4015.942
153350,4017.786
153360,4016.543
153370,4011.661
153380,4013.225
153390,4015.387
153400,4016.057
153410,4016.720
153420,4014.898
153430,4010.766
153440,4015.132
153450,4013.971
153460,4012.262
153470,4015.689
153480,4016.557
153490,4016.929
153500,4011.084
153510,4013.544
153520,4014.967
153530,4014.057
153540,4011.301
153550,4013.927
153560,4017.706
153570,4015.667
153580,4015.181
153590,4013.873
153600,4009.539
153610,4012.275
153620,4013.414
153630,4012.041
153640,4017.224
153650,4016.945
153660,4016.013
153670,4016.416
153680,4018.033
153690,4012.830
153700,4014.095
153710,4014.423
153720,4016.226
153730,4015.972
153740,4009.740
153750,4012.509
153760,4017.493
153770,4017.361
153780,4009.633
153790,4015.333
153800,4015.991
153810,4014.856
153820,4014.378
153830,4013.308
153840,4013.469
153850,4015.029
153860,4014.389
153870,4013.318
153880,4015.385
153890,4015.762
153900,4015.207
153910,4018.101
153920,4017.289
153930,4016.253
153940,4017.240
153950,4015.438
153960,4014.617
153970,4009.991
153980,4013.336
153990,4015.668
154000,4012.381
154010,4013.601
154020,4017.748
154030,4016.168
154040,4014.642
154050,4013.780
154060,4010.368
154070,4012.326
154080,4006.490
154090,4010.945
154100,4012.526
154110,4016.717
154120,4010.783
154130,4012.509
154140,4017.520
154150,4015.474
154160,4013.648
154170,4014.139
154180,4011.967
154190,4012.542
154200,4014.425
154210,4015.346
154220,4013.746
154230,4013.269
154240,4009.992
154250,4008.546
154260,4014.146
154270,4015.953
154280,4010.441
154290,4012.103
154300,4018.505
154310,4011.197
154320,4014.330
154330,4014.885
154340,4014.013
154350,4012.726
154360,4012.695
154370,4011.408
154380,4008.420
154390,4010.252
154400,4012.662
154410,4016.404
154420,4015.347
154430,4015.092
154440,4016.638
154450,4010.834
154460,4015.401
154470,4014.664
154480,4014.297
154490,4011.503
154500,4007.520
154510,4017.246
154520,4010.131
154530,4012.914
154540,4016.216
154550,4012.581
154560,4011.935
154570,4015.052
154580,4013.947
154590,4011.620
154600,4008.048
154610,4016.170
154620,4015.335
154630,4013.905
154640,4011.460
154650,4008.687
154660,4012.145
154670,4010.899
154680,4014.135
154690,4016.208
154700,4013.164
154710,4013.598
154720,4010.305
154730,4013.375
154740,4017.054
154750,4009.673
154760,4012.259
154770,4014.787
154780,4016.926
154790,4012.719
154800,4013.228
154810,4010.179
154820,4012.204
154830,4012.929
154840,4013.175
154850,4011.799
154860,4015.342
154870,4014.758
154880,4014.795
154890,4012.088
154900,4011.588
154910,4009.212
154920,4009.155
154930,4015.059
154940,4015.443
154950,4016.920
154960,4015.369
154970,4015.268
154980,4012.402
154990,4012.887
155000,4016.234
155010,4015.374
155020,4017.688
155030,4014.909
155040,4013.919
155050,4017.207
155060,4013.659
155070,4012.052
155080,4009.800
155090,4009.718
155100,4011.319
155110,4011.759
155120,4016.326
155130,4011.579
155140,4013.743
155150,4013.492
155160,4013.190
155170,4012.528
155180,4010.449
155190,4011.277
155200,4015.568
155210,4011.582
155220,4014.734
155230,4016.867
155240,4013.967
155250,4013.089
155260,4015.250
155270,4013.889
155280,4008.963
155290,4011.570
155300,4009.463
155310,4009.967
155320,4012.842
155330,4016.329
155340,4014.852
155350,4010.170
155360,4015.421
155370,4009.684
155380,4009.902
155390,4017.449
155400,4018.295
155410,4015.967
155420,4014.414
155430,4009.812
155440,4009.028
155450,4011.752
155460,4012.617
155470,4010.795
155480,4013.681
155490,4010.990
155500,4013.407
155510,4016.415
155520,4012.659
155530,4010.613
155540,4015.093
155550,4011.833
155560,4015.211
155570,4014.120
155580,4011.537
155590,4011.900
155600,4012.264
155610,4015.901
155620,4009.806
155630,4012.910
155640,4014.292
155650,4013.132
155660,4012.031
155670,4014.337
155680,4012.766
155690,4008.639
155700,4012.302
155710,4014.254
155720,4010.962
155730,4013.712
155740,4012.385
155750,4013.344
155760,4016.600
155770,4011.172
155780,4014.956
155790,4014.721
155800,4012.652
155810,4013.004
155820,4013.610
155830,4014.889
155840,4014.386
155850,4015.365
155860,4014.003
155870,4013.071
155880,4008.905
155890,4008.731
155900,4011.737
155910,4014.291
155920,4016.436
155930,4014.375
155940,4012.378
155950,4010.473
155960,4010.890
155970,4015.479
155980,4015.770
155990,4016.161
156000,4014.336
156010,4008.429
156020,4011.962
156030,4013.420
156040,4011.903
156050,4009.451
156060,4012.265
156070,4013.124
156080,4011.462
156090,4009.204
156100,4008.760
156110,4010.854
156120,4014.261
156130,4014.918
156140,4011.971
156150,4010.206
156160,4011.769
156170,4013.756
156180,4013.720
156190,4012.502
156200,4012.456
156210,4010.060
156220,4013.699
156230,4009.155
156240,4009.664
156250,4012.757
156260,4013.039
156270,4014.482
156280,4012.093
156290,4012.296
156300,4012.402
156310,4016.826
156320,4016.201
156330,4015.977
156340,4014.146
156350,4011.086
156360,4012.133
156370,4010.712
156380,4007.463
156390,4012.582
156400,4015.062
156410,4014.605
156420,4013.301
156430,4013.138
156440,4016.579
156450,4013.000
156460,4011.863
156470,4009.282
156480,4015.115
156490,4011.710
156500,4007.881
156510,4013.045
156520,4014.494
156530,4015.057
156540,4016.379
156550,4012.874
156560,4014.471
156570,4013.488
156580,4015.996
156590,4015.159
156600,4012.909
156610,4008.656
156620,4037.822
156630,4083.098
156640,4162.395
156650,4180.784
156660,4097.721
156670,4048.930
156680,4026.165
156690,4016.643
156700,4014.156
156710,4014.443
156720,4014.951
156730,4018.795
156740,4014.444
156750,4015.104
156760,4009.348
156770,4011.120
156780,4014.368
156790,4017.837
156800,4012.624
156810,4010.074
156820,4016.766
156830,4009.363
156840,4012.830
156850,4010.227
156860,4012.435
156870,4013.150
156880,4013.608
156890,4012.512
156900,4017.106
156910,4014.675
156920,4013.589
156930,4016.519
156940,4019.601
156950,4009.738
156960,4011.511
156970,4013.668
156980,4012.840
156990,4017.446
157000,4016.025
157010,4013.205
157020,4016.329
157030,4013.995
157040,4012.328
157050,4015.865
157060,4012.844
157070,4015.309
157080,4017.372
157090,4015.309
157100,4016.244
157110,4012.073
157120,4012.490
157130,4010.519
157140,4011.258
157150,4017.223
157160,4012.279
157170,4015.789
157180,4014.761
157190,4008.366
157200,4013.594
157210,4014.178
157220,4014.062
157230,4016.201
157240,4018.401
157250,4013.853
157260,4014.030
157270,4013.285
157280,4012.049
157290,4009.378
157300,4013.962
157310,4010.630
157320,4012.323
157330,4014.206
157340,4016.088
157350,4013.003
157360,4014.913
157370,4016.812
157380,4012.406
157390,4012.132
157400,4014.494
157410,4019.609
157420,4017.698
157430,4011.655
157440,4014.240
157450,4016.472
157460,4014.584
157470,4010.943
157480,4018.417
157490,4012.410
157500,4015.444
157510,4015.042
157520,4020.561
157530,4018.139
157540,4016.330
157550,4016.359
157560,4015.229
157570,4014.736
157580,4015.161
157590,4013.711
157600,4014.026
157610,4013.346
157620,4017.343
157630,4013.769
157640,4013.209
157650,4018.901
157660,4016.417
157670,4017.149
157680,4013.852
157690,4016.060
157700,4014.847
157710,4013.929
157720,4014.070
157730,4012.922
157740,4015.931
157750,4016.070
157760,4017.781
157770,4018.089
157780,4012.785
157790,4011.430
157800,4013.489
157810,4013.443
157820,4016.421
157830,4016.708
157840,4015.935
157850,4015.660
157860,4010.674
157870,4013.968
157880,4015.306
157890,4017.465
157900,4019.745
157910,4014.975
157920,4015.764
157930,4015.550
157940,4012.512
157950,4013.933
157960,4011.044
157970,4010.229
157980,4014.315
157990,4016.866
158000,4012.664
158010,4015.297
158020,4016.494
158030,4012.843
158040,4017.057
158050,4018.323
158060,4020.529
158070,4011.797
158080,4011.129
158090,4018.031
158100,4018.228
158110,4015.206
158120,4014.014
158130,4018.714
158140,4017.967
158150,4015.847
158160,4017.800
158170,4016.676
158180,4015.907
158190,4012.317
158200,4017.131
158210,4015.646
158220,4016.221
158230,4013.269
158240,4017.526
158250,4015.121
158260,4014.309
158270,4012.726
158280,4011.101
158290,4015.152
158300,4013.514
158310,4011.156
158320,4011.800
158330,4013.448
158340,4012.147
158350,4014.852
158360,4016.203
158370,4014.585
158380,4016.241
158390,4013.846
158400,4016.021
158410,4011.239
158420,4011.064
158430,4014.899
158440,4014.033
158450,4015.354
158460,4009.677
158470,4014.640
158480,4018.271
158490,4017.881
158500,4012.133
158510,4010.586
158520,4011.997
158530,4013.141
158540,4012.187
158550,4008.156
158560,4010.861
158570,4009.720
158580,4008.761
158590,4007.829
158600,4014.474
158610,4016.258
158620,4012.226
158630,4012.653
158640,4013.588
158650,4013.752
158660,4010.541
158670,4012.631
158680,4008.639
158690,4011.051
158700,4012.446
158710,4014.512
158720,4014.300
158730,4011.227
158740,4010.655
158750,4009.600
158760,4012.448
158770,4009.890
158780,4016.640
158790,4014.834
158800,4014.068
158810,4011.744
158820,4012.886
158830,4013.939
158840,4012.668
158850,4007.521
158860,4011.823
158870,4014.500
158880,4012.469
158890,4012.037
158900,4010.403
158910,4009.794
158920,4009.222
158930,4012.204
158940,4010.958
158950,4011.296
158960,4011.447
158970,4010.835
158980,4007.825
158990,4010.563
159000,4009.102
159010,4011.288
159020,4016.100
159030,4008.543
159040,4004.743
159050,4008.904
159060,4013.843
159070,4010.247
159080,4010.490
159090,4009.610
159100,4007.868
159110,4009.800
159120,4014.027
159130,4015.902
159140,4009.876
159150,4008.466
159160,4009.315
159170,4006.337
159180,4008.147
159190,4010.254
159200,4014.142
159210,4006.431
159220,4009.436
159230,4014.115
159240,4014.858
159250,4013.106
159260,4012.947
159270,4012.435
159280,4007.442
159290,4009.116
159300,4013.344
159310,4010.891
159320,4006.694
159330,4014.325
159340,4015.032
159350,4013.740
159360,4010.707
159370,4011.048
159380,4010.687
159390,4010.282
159400,4011.222
159410,4008.225
159420,4008.058
159430,4010.837
159440,4015.877
159450,4012.168
159460,4013.109
159470,4009.984
159480,4013.344
159490,4006.064
159500,4008.113
159510,4007.659
159520,4016.111
159530,4011.968
159540,4013.175
159550,4011.170
159560,4010.626
159570,4010.525
159580,4007.787
159590,4014.348
159600,4008.548
159610,4008.274
159620,4012.767
159630,4009.881
159640,4010.793
159650,4011.630
159660,4012.567
159670,4012.785
159680,4016.365
159690,4014.646
159700,4010.181
159710,4014.050
159720,4013.570
159730,4011.912
159740,4011.427
159750,4012.388
159760,4013.391
159770,4013.171
159780,4009.629
159790,4012.909
159800,4013.443
159810,4010.699
159820,4006.800
159830,4009.294
159840,4010.152
159850,4016.185
159860,4017.385
159870,4013.571
159880,4012.520
159890,4014.890
159900,4012.987
159910,4010.059
159920,4014.079
159930,4018.390
159940,4015.801
159950,4012.061
159960,4012.412
159970,4013.348
159980,4013.657
159990,4012.590
160000,4012.175
160010,4010.509
160020,4012.428
160030,4012.115
160040,4015.928
160050,4014.812
160060,4013.318
160070,4010.252
160080,4008.277
160090,4012.966
160100,4015.898
160110,4014.400
160120,4011.015
160130,4011.682
160140,4008.280
160150,4008.452
160160,4011.167
160170,4014.869
160180,4013.237
160190,4008.775
160200,4013.828
160210,4010.248
160220,4010.238
160230,4010.490
160240,4011.296
160250,4014.886
160260,4011.424
160270,4012.700
160280,4011.801
160290,4012.953
160300,4009.832
160310,4011.230
160320,4014.034
160330,4013.004
160340,4011.886
160350,4009.487
160360,4012.229
160370,4009.793
160380,4011.780
160390,4015.169
160400,4010.614
160410,4007.837
160420,4010.730
160430,4015.942
160440,4012.425
160450,4007.525
160460,4008.687
160470,4012.572
160480,4011.579
160490,4014.561
160500,4016.239
160510,4009.660
160520,4011.467
160530,4011.045
160540,4010.849
160550,4008.302
160560,4010.098
160570,4012.464
160580,4009.944
160590,4006.525
160600,4012.129
160610,4011.989
160620,4010.405
160630,4008.808
160640,4014.103
160650,4009.112
160660,4009.924
160670,4010.683
160680,4006.717
160690,4013.658
160700,4008.083
160710,4010.625
160720,4012.862
160730,4010.825
160740,4012.058
160750,4008.687
160760,4009.168
160770,4006.939
160780,4006.673
160790,4006.747
160800,4007.021
160810,4013.301
160820,4008.636
160830,4008.233
160840,4008.780
160850,4013.320
160860,4014.347
160870,4009.138
160880,4010.752
160890,4011.810
160900,4012.562
160910,4007.113
160920,4013.047
160930,4009.169
160940,4012.684
160950,4011.515
160960,4007.942
160970,4006.807
160980,4008.155
160990,4011.690
161000,4007.890
161010,4009.961
161020,4013.906
161030,4013.249
161040,4006.709
161050,4008.486
161060,4010.692
161070,4011.828
161080,4009.641
161090,4009.941
161100,4008.240
161110,4012.399
161120,4010.718
161130,4009.416
161140,4012.171
161150,4015.875
161160,4010.550
161170,4008.552
161180,4012.332
161190,4011.254
161200,4011.660
161210,4008.567
161220,4010.853
161230,4007.493
161240,4011.332
161250,4005.511
161260,4008.242
161270,4013.584
161280,4010.806
161290,4009.097
161300,4008.554
161310,4006.593
161320,4010.641
161330,4014.118
161340,4007.575
161350,4007.929
161360,4013.654
161370,4013.818
161380,4007.193
161390,4009.051
161400,4010.491
161410,4008.700
161420,4015.042
161430,4008.488
161440,4009.831
161450,4008.372
161460,4013.961
161470,4011.985
161480,4007.386
161490,4009.626
161500,4011.445
161510,4008.479
161520,4011.244
161530,4010.496
161540,4012.542
161550,4009.719
161560,4014.726
161570,4012.957
161580,4011.719
161590,4011.548
161600,4010.939
161610,4009.946
161620,4009.208
161630,4009.929
161640,4007.335
161650,4013.071
161660,4014.756
161670,4009.232
161680,4011.677
161690,4006.459
161700,4013.675
161710,4014.620
161720,4011.629
161730,4011.702
161740,4012.808
161750,4012.186
161760,4013.662
161770,4013.843
161780,4013.316
161790,4013.521
161800,4011.677
161810,4010.954
161820,4009.060
161830,4012.041
161840,4009.829
161850,4012.167
161860,4011.971
161870,4010.427
161880,4013.216
161890,4010.765
161900,4008.343
161910,4009.178
161920,4011.443
161930,4013.710
161940,4007.635
161950,4013.619
161960,4011.661
161970,4009.468
161980,4008.525
161990,4012.598
162000,4011.942
162010,4015.157
162020,4013.815
162030,4012.716
162040,4009.511
162050,4010.659
162060,4011.282
162070,4009.588
162080,4011.277
162090,4012.841
162100,4014.954
162110,4011.811
162120,4007.766
162130,4013.086
162140,4011.517
162150,4009.636
162160,4008.257
162170,4008.716
162180,4010.188
162190,4006.254
162200,4009.233
162210,4013.240
162220,4011.700
162230,4013.242
162240,4011.342
162250,4007.281
162260,4006.757
162270,4014.026
162280,4013.351
162290,4013.595
162300,4008.817
162310,4007.262
162320,4007.225
162330,4011.090
162340,4008.232
162350,4010.837
162360,4010.621
162370,4015.656
162380,4014.829
162390,4009.170
162400,4011.562
162410,4011.576
162420,4009.133
162430,4008.007
162440,4009.957
162450,4015.271
162460,4011.067
162470,4011.707
162480,4008.773
162490,4012.541
162500,4010.478
162510,4008.367
162520,4012.234
162530,4004.617
162540,4004.087
162550,4009.991
162560,4012.279
162570,4012.847
162580,4010.513
162590,4006.919
162600,4010.194
162610,4014.511
162620,4008.965
162630,4014.319
162640,4008.694
162650,4009.072
162660,4014.087
162670,4012.074
162680,4008.131
162690,4013.596
162700,4015.631
162710,4012.096
162720,4009.510
162730,4007.554
162740,4011.715
162750,4012.322
162760,4013.996
162770,4011.129
162780,4014.362
162790,4015.664
162800,4014.828
162810,4012.011
162820,4008.468
162830,4011.483
